OrderID,OrderDate,Customer,Region,Product,Quantity,Revenue,Cost,Profit
8116,2024-01-16,Sherri Jacobson,Midwest,Keyboard,3,225,60,165
8117,2024-02-22,Andrew Allen,Midwest,Mouse,3,120,30,90
8118,2023-02-20,Nicole Todd,West,Printer,1,250,120,130
8119,2023-10-11,Joshua Carter,Northeast,Monitor,4,1200,720,480
8120,2024-12-23,Kyle Wilson,South,Monitor,1,300,180,120
8121,2023-05-29,Chelsea Jackson,Midwest,Tablet,5,3000,1750,1250
8122,2024-04-20,Nicole Carpenter,Midwest,Headphones,3,450,180,270
8123,2024-11-28,Austin Singleton,Midwest,Headphones,4,600,240,360
8124,2024-04-11,Tara King,South,Mouse,1,40,10,30
8125,2024-08-01,Patricia Jackson,West,Keyboard,3,225,60,165
8126,2024-07-21,Laura Gardner,South,Headphones,5,750,300,450
8127,2023-07-22,Steven Howell,Midwest,Mouse,5,200,50,150
8128,2024-02-29,Mary Suarez,West,Printer,3,750,360,390
8129,2023-07-01,Steven Rose,West,Keyboard,5,375,100,275
8130,2023-06-28,April Ward,West,Monitor,1,300,180,120
8131,2024-08-23,Brian Lawrence,West,Headphones,4,600,240,360
8132,2024-03-03,Tina Anderson,Midwest,Mouse,3,120,30,90
8133,2023-09-09,Nathaniel Williams,Northeast,Printer,3,750,360,390
8134,2023-01-04,Jerry Roberts,West,Printer,4,1000,480,520
8135,2024-09-06,Toni Andrews,West,Keyboard,3,225,60,165
8136,2023-12-08,Tara Reilly,West,Keyboard,4,300,80,220
8137,2023-07-28,Stephanie Smith,Northeast,Tablet,4,2400,1400,1000
8138,2024-05-10,Mrs. Mackenzie Davis,West,Mouse,5,200,50,150
8139,2024-05-04,Sherry Rose,South,Mouse,4,160,40,120
8140,2023-03-05,Melissa Thomas,West,Tablet,1,600,350,250
8141,2023-06-07,Cory Howard,South,Mouse,2,80,20,60
8142,2024-11-14,Mrs. Christine Rodriguez PhD,Northeast,Mouse,1,40,10,30
8143,2024-04-25,Savannah Maxwell,Northeast,Headphones,1,150,60,90
8144,2023-08-11,Teresa Campbell,West,Tablet,5,3000,1750,1250
8145,2023-06-18,Heather Underwood,South,Mouse,3,120,30,90
8146,2023-01-04,James Harris,Midwest,Laptop,1,1200,850,350
8147,2023-12-16,Kara Green,Midwest,Keyboard,1,75,20,55
8148,2023-11-01,Elizabeth Johnson,West,Keyboard,2,150,40,110
8149,2024-10-14,Angel Santos,West,Headphones,4,600,240,360
8150,2023-06-20,Jennifer Weaver,West,Printer,3,750,360,390
8151,2023-05-26,Jonathan English,West,Monitor,4,1200,720,480
8152,2024-05-14,Chelsea Hill,South,Keyboard,2,150,40,110
8153,2024-01-28,Steve Ballard,South,Tablet,3,1800,1050,750
8154,2023-06-04,Susan Contreras,Midwest,Tablet,1,600,350,250
8155,2024-01-06,Marvin Ruiz,Northeast,Keyboard,3,225,60,165
8156,2023-10-22,Sarah Tran,South,Printer,5,1250,600,650
8157,2024-07-15,Anne Herrera,South,Mouse,4,160,40,120
8158,2023-11-30,Christopher Miranda,South,Keyboard,4,300,80,220
8159,2024-08-18,Lisa Brooks,Midwest,Headphones,1,150,60,90
8160,2023-03-03,Randy Becker,Midwest,Monitor,5,1500,900,600
8161,2023-10-15,Beth Carter,Midwest,Keyboard,5,375,100,275
8162,2024-10-21,Hannah Huynh,Midwest,Monitor,3,900,540,360
8163,2024-04-21,Jessica Ross,South,Laptop,3,3600,2550,1050
8164,2024-03-24,Michele Reynolds,Northeast,Tablet,3,1800,1050,750
8165,2024-07-06,Victoria Carrillo,Midwest,Tablet,1,600,350,250
8166,2023-05-28,Theresa Hardy,South,Tablet,3,1800,1050,750
8167,2023-12-21,Cynthia Parker,Northeast,Tablet,3,1800,1050,750
8168,2023-03-14,Kaitlyn Tyler,Midwest,Mouse,5,200,50,150
8169,2024-03-23,Jay Smith,South,Headphones,5,750,300,450
8170,2023-09-21,Steven Newman,South,Laptop,1,1200,850,350
8171,2023-01-12,Carol Lee,South,Tablet,1,600,350,250
8172,2023-02-02,Julie Gonzalez,Midwest,Tablet,1,600,350,250
8173,2024-04-16,Emma Gutierrez,West,Printer,3,750,360,390
8174,2023-04-06,Joseph Kemp,Midwest,Laptop,1,1200,850,350
8175,2024-12-03,Nancy West,West,Keyboard,5,375,100,275
8176,2024-01-05,Amanda Duncan,Midwest,Mouse,2,80,20,60
8177,2023-05-21,Lynn Owens,Midwest,Keyboard,1,75,20,55
8178,2023-12-24,John Richard,West,Mouse,1,40,10,30
8179,2024-01-29,Christopher Best,South,Keyboard,3,225,60,165
8180,2024-08-18,Cassidy Sanchez,West,Laptop,3,3600,2550,1050
8181,2024-12-08,Joshua Bennett,Midwest,Webcam,2,160,50,110
8182,2024-06-19,Kimberly Campbell,West,Printer,4,1000,480,520
8183,2024-04-07,Stephen Wright,West,Monitor,3,900,540,360
8184,2023-12-06,Michelle Hill,West,Mouse,1,40,10,30
8185,2024-06-24,Billy Boyd,Midwest,Monitor,1,300,180,120
8186,2023-05-14,Daniel James,Midwest,Monitor,4,1200,720,480
8187,2023-04-22,Dr. Veronica Evans,West,Headphones,5,750,300,450
8188,2024-10-02,Margaret Hudson,Northeast,Webcam,3,240,75,165
8189,2024-02-09,Alexander Schneider,Northeast,Tablet,3,1800,1050,750
8190,2024-10-04,Daniel Thompson,West,Monitor,3,900,540,360
8191,2024-06-13,Bradley Gray,Northeast,Monitor,1,300,180,120
8192,2024-11-02,Donald Sanders,South,Laptop,3,3600,2550,1050
8193,2024-04-11,Deborah Benson,South,Laptop,3,3600,2550,1050
8194,2023-07-22,Matthew Smith,Northeast,Tablet,4,2400,1400,1000
8195,2023-05-07,Grant Gomez,Northeast,Mouse,1,40,10,30
8196,2024-02-21,Mary Ward,Northeast,Headphones,3,450,180,270
8197,2023-11-24,Yolanda Herman,West,Tablet,3,1800,1050,750
8198,2024-11-08,Sally Jenkins,South,Printer,3,750,360,390
8199,2024-03-22,Katelyn Mcintosh,Northeast,Keyboard,5,375,100,275
8200,2023-09-10,Justin Roberts,West,Keyboard,3,225,60,165
8201,2024-01-23,Monique Cortez,Northeast,Printer,2,500,240,260
8202,2023-11-11,Charles Carroll,West,Laptop,3,3600,2550,1050
8203,2023-02-23,Jeffrey Silva,West,Tablet,3,1800,1050,750
8204,2023-03-23,Melissa Farley,West,Webcam,5,400,125,275
8205,2024-09-25,Elizabeth Park,Midwest,Tablet,4,2400,1400,1000
8206,2024-09-08,Miss Tonya Miller,Northeast,Laptop,1,1200,850,350
8207,2023-03-30,Daniel Taylor,Northeast,Webcam,2,160,50,110
8208,2023-05-11,Jonathan Martinez,West,Mouse,5,200,50,150
8209,2023-09-12,Dana Hammond,West,Printer,1,250,120,130
8210,2023-01-15,Mitchell Stone,Midwest,Headphones,2,300,120,180
8211,2023-06-17,Anthony Underwood,South,Headphones,2,300,120,180
8212,2023-12-27,Alicia Bennett,Midwest,Keyboard,4,300,80,220
8213,2023-12-06,Richard Walker,Midwest,Headphones,4,600,240,360
8214,2024-02-22,Rebecca Finley,West,Printer,1,250,120,130
8215,2024-05-14,Michelle Brooks,West,Mouse,4,160,40,120
8216,2023-09-23,Jay Morris,South,Tablet,1,600,350,250
8217,2024-08-09,Kelli Gibbs,Midwest,Keyboard,4,300,80,220
8218,2024-11-21,Andre Ferguson,Northeast,Keyboard,1,75,20,55
8219,2024-02-15,Sarah Lopez,South,Headphones,3,450,180,270
8220,2023-07-06,Donna Johnson,Midwest,Headphones,1,150,60,90
8221,2023-04-20,Timothy Warren,South,Webcam,2,160,50,110
8222,2024-06-22,Julie Flores DDS,West,Keyboard,1,75,20,55
8223,2024-07-13,Debbie Johnson,Midwest,Mouse,2,80,20,60
8224,2023-11-03,Donna Sampson,Northeast,Tablet,2,1200,700,500
8225,2024-05-19,Todd Smith,South,Keyboard,4,300,80,220
8226,2023-08-21,Derek Smith,West,Headphones,5,750,300,450
8227,2024-10-23,John Brown,Northeast,Monitor,4,1200,720,480
8228,2023-01-28,Melissa Barnett,West,Tablet,2,1200,700,500
8229,2024-09-29,Judy Barron,Northeast,Keyboard,4,300,80,220
8230,2024-08-15,Nathaniel Hernandez,South,Keyboard,1,75,20,55
8231,2023-09-05,Christina Rogers,West,Mouse,1,40,10,30
8232,2023-02-25,Robin Davidson,Northeast,Tablet,5,3000,1750,1250
8233,2023-10-11,Jeffrey Hooper,South,Mouse,3,120,30,90
8234,2023-01-02,Kimberly Velazquez,Northeast,Laptop,1,1200,850,350
8235,2023-05-20,Michelle Larson,Midwest,Printer,4,1000,480,520
8236,2023-10-16,Christina Robinson,Midwest,Laptop,5,6000,4250,1750
8237,2023-11-26,Nichole Watson,West,Mouse,5,200,50,150
8238,2023-03-15,Grant Hansen,Northeast,Tablet,5,3000,1750,1250
8239,2023-10-05,Jeffrey Kennedy,Northeast,Headphones,2,300,120,180
8240,2024-09-29,Sandra Smith,West,Webcam,1,80,25,55
8241,2023-06-30,Michael Tran,South,Keyboard,5,375,100,275
8242,2023-02-26,Tyler Johnson,South,Keyboard,5,375,100,275
8243,2024-03-10,Priscilla Lee,West,Webcam,5,400,125,275
8244,2024-12-07,Lee Garcia,Midwest,Webcam,4,320,100,220
8245,2024-08-27,Donald Gregory,Midwest,Laptop,1,1200,850,350
8246,2023-06-23,Caleb Cochran,West,Keyboard,5,375,100,275
8247,2023-06-16,Morgan Thompson,Northeast,Keyboard,2,150,40,110
8248,2024-06-01,Blake Gray,West,Tablet,3,1800,1050,750
8249,2023-10-30,Steven Cox,West,Tablet,4,2400,1400,1000
8250,2024-12-23,Brandy Fleming,Northeast,Headphones,5,750,300,450
8251,2023-07-12,Anthony Kirby,South,Mouse,5,200,50,150
8252,2024-01-01,Natasha Evans,Northeast,Mouse,1,40,10,30
8253,2023-01-18,Wesley Lane,South,Tablet,2,1200,700,500
8254,2023-05-14,Yolanda Mcguire,South,Printer,4,1000,480,520
8255,2023-05-21,Stacy Burnett,West,Laptop,3,3600,2550,1050
8256,2024-09-08,Christina Wilson,Northeast,Webcam,2,160,50,110
8257,2024-01-15,Steven Campbell,West,Webcam,4,320,100,220
8258,2023-09-27,Destiny Smith,Northeast,Laptop,2,2400,1700,700
8259,2024-05-21,Gregory Jordan,Northeast,Webcam,3,240,75,165
8260,2024-02-18,Christopher Dawson,West,Tablet,3,1800,1050,750
8261,2024-03-11,Ashley Nelson,Northeast,Headphones,1,150,60,90
8262,2023-09-22,Eric Lee,Northeast,Printer,2,500,240,260
8263,2023-03-26,Anthony Bryant,West,Monitor,1,300,180,120
8264,2023-05-19,Mitchell Guerra,Midwest,Monitor,1,300,180,120
8265,2023-05-01,Samantha Smith,Northeast,Headphones,3,450,180,270
8266,2024-05-04,Mary Rogers,Northeast,Headphones,3,450,180,270
8267,2024-01-11,Jason Smith,South,Printer,2,500,240,260
8268,2024-01-14,Kimberly Hanson,Northeast,Tablet,4,2400,1400,1000
8269,2023-11-12,Jennifer Bell,West,Webcam,4,320,100,220
8270,2024-09-23,Gregory Washington,Northeast,Tablet,2,1200,700,500
8271,2024-11-23,Laura Bauer,West,Mouse,1,40,10,30
8272,2024-11-21,Christopher Lawrence,Midwest,Laptop,5,6000,4250,1750
8273,2023-07-16,Felicia Berry,South,Mouse,1,40,10,30
8274,2023-11-16,Ian Marsh,Northeast,Monitor,1,300,180,120
8275,2024-10-29,Christian Griffin,West,Headphones,2,300,120,180
8276,2024-04-20,Catherine Johnson,West,Mouse,4,160,40,120
8277,2023-12-12,Jose Choi,Northeast,Monitor,3,900,540,360
8278,2023-08-04,Austin Thomas,West,Headphones,5,750,300,450
8279,2023-05-17,Jennifer Leon,South,Tablet,4,2400,1400,1000
8280,2023-05-22,Eric Moody,West,Monitor,1,300,180,120
8281,2024-01-10,Joseph Reeves,West,Printer,1,250,120,130
8282,2023-12-09,David Mcpherson,Northeast,Monitor,1,300,180,120
8283,2024-01-13,Devon Thomas,South,Webcam,3,240,75,165
8284,2023-06-05,Heather Stewart,Northeast,Printer,4,1000,480,520
8285,2023-11-24,Christine Nash,Midwest,Printer,3,750,360,390
8286,2023-09-11,Louis Harris,West,Webcam,5,400,125,275
8287,2024-05-23,Gary Henry,South,Headphones,3,450,180,270
8288,2024-09-19,Aaron Johnston,Midwest,Keyboard,1,75,20,55
8289,2024-10-14,Adam Hernandez,Northeast,Laptop,5,6000,4250,1750
8290,2024-12-09,Dennis Daniels,West,Mouse,5,200,50,150
8291,2024-10-16,Stephanie Nguyen,South,Laptop,1,1200,850,350
8292,2023-04-05,Paul Patel,West,Webcam,2,160,50,110
8293,2024-08-10,John Burgess,West,Webcam,4,320,100,220
8294,2024-12-24,Molly Cook,Northeast,Mouse,4,160,40,120
8295,2023-07-07,Daniel Novak,Midwest,Laptop,1,1200,850,350
8296,2023-04-12,Mr. Thomas Fischer,Midwest,Monitor,5,1500,900,600
8297,2023-04-02,Brianna Cooper,West,Headphones,3,450,180,270
8298,2024-06-10,Matthew Flowers,West,Webcam,5,400,125,275
8299,2024-11-28,Russell Hernandez,Northeast,Tablet,1,600,350,250
8300,2023-01-21,Kevin Richards,Northeast,Printer,1,250,120,130
8301,2024-06-06,Laura Dean,Midwest,Mouse,5,200,50,150
8302,2023-06-18,Andrew Byrd,South,Headphones,3,450,180,270
8303,2024-08-03,Katherine Davis,Midwest,Headphones,5,750,300,450
8304,2023-11-11,David Rios,Northeast,Monitor,3,900,540,360
8305,2023-08-30,Lori Pearson,West,Webcam,1,80,25,55
8306,2024-03-26,Zachary Kelly,West,Mouse,4,160,40,120
8307,2024-06-02,Laura Sanders,Northeast,Laptop,3,3600,2550,1050
8308,2023-04-15,Kevin Williams,South,Keyboard,5,375,100,275
8309,2023-06-06,Amanda Vega,South,Tablet,3,1800,1050,750
8310,2024-03-16,Jo Atkins,Midwest,Webcam,2,160,50,110
8311,2024-01-17,Jennifer Allen,Northeast,Keyboard,2,150,40,110
8312,2024-03-04,Chelsea Garza,South,Keyboard,4,300,80,220
8313,2024-04-27,Tanya Bell,Northeast,Headphones,2,300,120,180
8314,2023-05-09,Marissa Fisher,South,Webcam,3,240,75,165
8315,2024-07-24,Brittney Mckinney,West,Headphones,5,750,300,450
8316,2023-11-11,Jessica Richards,Northeast,Monitor,2,600,360,240
8317,2023-06-17,Cheryl Thompson,South,Printer,3,750,360,390
8318,2024-03-27,Amy Hensley,West,Laptop,1,1200,850,350
8319,2024-01-20,David Foley,West,Monitor,3,900,540,360
8320,2023-03-25,Cheryl Conley,Northeast,Headphones,4,600,240,360
8321,2023-10-30,Eric Wright,Midwest,Mouse,1,40,10,30
8322,2023-07-10,Robin Harding,South,Keyboard,1,75,20,55
8323,2023-05-13,James Spence,South,Keyboard,5,375,100,275
8324,2023-03-24,Robert Franklin,West,Monitor,5,1500,900,600
8325,2024-11-06,Michelle Stone,West,Headphones,4,600,240,360
8326,2023-05-23,Lauren Peterson,South,Mouse,2,80,20,60
8327,2023-03-12,Marcus Quinn,South,Laptop,5,6000,4250,1750
8328,2024-11-27,Michael Juarez,South,Monitor,5,1500,900,600
8329,2024-09-17,Jason Booker,Northeast,Tablet,5,3000,1750,1250
8330,2024-04-29,Melissa Stephens,Northeast,Laptop,3,3600,2550,1050
8331,2023-01-31,Frank Phillips,West,Printer,2,500,240,260
8332,2024-04-03,Mario Whitney,Northeast,Printer,3,750,360,390
8333,2023-03-16,Andrea Cooke,Northeast,Laptop,2,2400,1700,700
8334,2023-06-01,Jessica Diaz,Northeast,Laptop,2,2400,1700,700
8335,2023-04-21,Diane Robinson,Midwest,Headphones,4,600,240,360
8336,2024-02-05,Amy Shaw,West,Printer,2,500,240,260
8337,2024-05-02,Eugene Howard,West,Monitor,4,1200,720,480
8338,2023-09-02,Amanda Moore,West,Keyboard,5,375,100,275
8339,2024-08-31,William Johnson,Northeast,Printer,3,750,360,390
8340,2024-03-26,Frank Harrison,West,Keyboard,2,150,40,110
8341,2024-04-10,Robert Stokes,Northeast,Monitor,4,1200,720,480
8342,2023-04-21,Teresa Clark,Northeast,Printer,1,250,120,130
8343,2024-05-07,Paul Wolfe,South,Headphones,2,300,120,180
8344,2024-07-04,Larry Knox,Midwest,Laptop,1,1200,850,350
8345,2024-10-26,Andrew Brooks,South,Printer,5,1250,600,650
8346,2023-12-27,Sean Price,Northeast,Keyboard,3,225,60,165
8347,2023-07-31,Andrea Smith,Northeast,Headphones,3,450,180,270
8348,2023-04-17,Christopher Smith,Midwest,Printer,1,250,120,130
8349,2024-07-20,Tammy Roberts,South,Headphones,1,150,60,90
8350,2023-05-06,Travis Mclean,South,Laptop,4,4800,3400,1400
8351,2024-12-30,Jeffery Vasquez,Northeast,Monitor,2,600,360,240
8352,2023-07-23,Christina Campbell,West,Monitor,2,600,360,240
8353,2024-07-24,Steven Thompson,Midwest,Headphones,4,600,240,360
8354,2024-05-27,Francis Campbell DDS,Northeast,Mouse,1,40,10,30
8355,2023-05-17,Stephen Simon,Midwest,Monitor,3,900,540,360
8356,2024-11-09,Dr. Tina Davis,Midwest,Monitor,5,1500,900,600
8357,2023-03-29,Philip Lawson,West,Mouse,2,80,20,60
8358,2024-10-14,Anne Jones,South,Webcam,3,240,75,165
8359,2024-09-13,Steven Carson,Midwest,Keyboard,5,375,100,275
8360,2023-07-31,Elizabeth Morales,Northeast,Printer,1,250,120,130
8361,2024-12-29,Diana Chang,South,Keyboard,5,375,100,275
8362,2024-01-07,Michael Jordan,South,Webcam,1,80,25,55
8363,2023-07-13,Penny Garcia,Northeast,Tablet,1,600,350,250
8364,2023-06-30,Deborah Henderson,Midwest,Headphones,4,600,240,360
8365,2024-10-30,Angela Russell,West,Keyboard,1,75,20,55
8366,2024-11-22,Alexander Brown,South,Keyboard,4,300,80,220
8367,2023-01-08,Henry Adams,West,Printer,5,1250,600,650
8368,2023-02-15,Michael Curry,Midwest,Keyboard,4,300,80,220
8369,2023-05-30,Dawn Morales,West,Printer,3,750,360,390
8370,2024-02-22,Patrick Smith,West,Headphones,3,450,180,270
8371,2024-01-20,Stefanie Ward,Northeast,Printer,3,750,360,390
8372,2024-05-03,Stephanie Hurley,West,Tablet,1,600,350,250
8373,2024-06-04,Adam Frederick,Northeast,Headphones,5,750,300,450
8374,2024-12-11,Michael Cook,South,Keyboard,1,75,20,55
8375,2023-05-11,Patrick Williams,Northeast,Keyboard,4,300,80,220
8376,2023-01-30,Beth Lee,Midwest,Webcam,5,400,125,275
8377,2023-06-22,Mary Williams,Midwest,Headphones,1,150,60,90
8378,2024-01-01,Michelle Gutierrez,Northeast,Laptop,3,3600,2550,1050
8379,2023-12-06,Brian Daniel,Midwest,Monitor,3,900,540,360
8380,2023-12-06,Bonnie Adams,West,Webcam,1,80,25,55
8381,2023-07-12,Margaret Holland,West,Keyboard,3,225,60,165
8382,2024-02-03,Teresa Williams,Northeast,Headphones,3,450,180,270
8383,2023-10-07,Carolyn Williams,West,Headphones,4,600,240,360
8384,2024-06-13,Tracy Mcintosh,Midwest,Monitor,2,600,360,240
8385,2023-07-11,Cheyenne Dixon DDS,Midwest,Laptop,4,4800,3400,1400
8386,2024-02-27,Teresa Wallace,Midwest,Tablet,3,1800,1050,750
8387,2023-06-30,Christopher Cunningham,South,Monitor,4,1200,720,480
8388,2023-09-12,Zachary Brown,Northeast,Mouse,5,200,50,150
8389,2023-02-05,Amy Dalton,Midwest,Webcam,3,240,75,165
8390,2023-12-11,Ernest Cummings,Midwest,Laptop,4,4800,3400,1400
8391,2024-01-18,William Hill,South,Keyboard,4,300,80,220
8392,2023-12-31,Christopher Anderson,South,Monitor,5,1500,900,600
8393,2023-07-21,Sarah French,Midwest,Keyboard,1,75,20,55
8394,2024-09-30,Matthew Crawford,Midwest,Mouse,4,160,40,120
8395,2023-11-15,John Washington,Midwest,Mouse,1,40,10,30
8396,2023-02-12,Manuel Wright,Midwest,Headphones,1,150,60,90
8397,2024-06-19,Drew Dominguez,Midwest,Monitor,2,600,360,240
8398,2024-05-13,Paul Roberts,Northeast,Webcam,3,240,75,165
8399,2024-05-30,Michael Bennett,Midwest,Keyboard,3,225,60,165
8400,2023-08-08,Holly Nichols,South,Tablet,4,2400,1400,1000
8401,2024-02-22,Richard Dudley,West,Keyboard,3,225,60,165
8402,2024-09-13,Sarah Roberts,Northeast,Laptop,3,3600,2550,1050
8403,2024-01-02,Samantha Jones,South,Printer,1,250,120,130
8404,2023-08-23,Natalie Smith,South,Monitor,3,900,540,360
8405,2024-02-17,Seth Moore,South,Tablet,2,1200,700,500
8406,2024-04-27,Christina Wells,South,Mouse,1,40,10,30
8407,2023-12-07,Elizabeth Zimmerman,West,Keyboard,5,375,100,275
8408,2024-03-02,Alex Russell,South,Headphones,2,300,120,180
8409,2023-10-20,Timothy Hall,Midwest,Headphones,5,750,300,450
8410,2024-06-26,George Henderson,Midwest,Laptop,2,2400,1700,700
8411,2023-04-03,Claire Mathis,Midwest,Tablet,2,1200,700,500
8412,2024-01-30,Christopher Johnson,West,Webcam,4,320,100,220
8413,2024-12-28,Kyle Hill,Northeast,Webcam,3,240,75,165
8414,2024-01-09,Holly Liu,Midwest,Monitor,2,600,360,240
8415,2023-10-23,Caitlin Ortiz,South,Headphones,3,450,180,270
8416,2023-02-01,Gilbert Jackson,Northeast,Tablet,4,2400,1400,1000
8417,2024-06-14,Jose Flores,Midwest,Printer,3,750,360,390
8418,2024-12-24,Michael Mcgee,Midwest,Keyboard,3,225,60,165
8419,2023-12-13,Susan Stone,South,Laptop,5,6000,4250,1750
8420,2023-11-10,Cynthia Hall,South,Printer,3,750,360,390
8421,2023-10-02,Robert Hunter,Midwest,Printer,5,1250,600,650
8422,2023-05-28,Mr. Cody Houston,West,Mouse,2,80,20,60
8423,2023-03-12,Norman Diaz,West,Webcam,1,80,25,55
8424,2024-10-05,Dan Cardenas,West,Tablet,4,2400,1400,1000
8425,2024-06-10,Maria Hill,Midwest,Monitor,2,600,360,240
8426,2024-03-23,Alyssa Clark,Midwest,Headphones,5,750,300,450
8427,2024-10-26,Julie Thomas,West,Printer,2,500,240,260
8428,2023-11-25,Timothy Miller,Northeast,Webcam,5,400,125,275
8429,2024-07-09,Jasmine Skinner,West,Headphones,2,300,120,180
8430,2023-11-10,Kelsey Jefferson,West,Mouse,4,160,40,120
8431,2023-02-26,Patricia Wood,Northeast,Monitor,5,1500,900,600
8432,2024-04-28,Isaac Oliver,South,Printer,3,750,360,390
8433,2023-02-12,James Andrews,South,Webcam,1,80,25,55
8434,2023-04-05,Catherine Webb,Midwest,Laptop,4,4800,3400,1400
8435,2023-10-22,Brian Jones,Northeast,Webcam,5,400,125,275
8436,2023-04-21,Kimberly Higgins,West,Tablet,4,2400,1400,1000
8437,2023-01-01,Kenneth Garcia,Northeast,Printer,3,750,360,390
8438,2023-10-28,Kenneth Ward,Midwest,Monitor,5,1500,900,600
8439,2024-10-25,Rebecca Compton,West,Laptop,3,3600,2550,1050
8440,2024-11-10,Matthew Brock,South,Printer,4,1000,480,520
8441,2024-09-16,Tyler French,West,Webcam,4,320,100,220
8442,2023-01-14,Karen Morgan,South,Mouse,5,200,50,150
8443,2023-09-11,Marcus Jackson,Northeast,Mouse,3,120,30,90
8444,2024-08-09,Haley Gallagher,Midwest,Monitor,4,1200,720,480
8445,2024-11-11,Anthony Thompson,West,Printer,4,1000,480,520
8446,2023-04-02,Lisa Ramirez,South,Headphones,3,450,180,270
8447,2024-11-19,Austin Williams,West,Monitor,5,1500,900,600
8448,2023-10-30,Renee Robinson,Northeast,Headphones,5,750,300,450
8449,2024-08-28,Heather Fischer,Midwest,Monitor,4,1200,720,480
8450,2024-11-13,William Brooks,South,Keyboard,1,75,20,55
8451,2024-01-20,Amanda Rivas,Northeast,Tablet,3,1800,1050,750
8452,2023-06-30,Holly Smith,Midwest,Webcam,4,320,100,220
8453,2023-07-07,Kimberly Baird,Midwest,Tablet,2,1200,700,500
8454,2023-11-07,Chloe Grimes,Northeast,Webcam,3,240,75,165
8455,2023-05-04,Russell Gilbert,Northeast,Tablet,2,1200,700,500
8456,2024-12-30,Katherine Saunders,South,Laptop,1,1200,850,350
8457,2024-04-05,David Silva,South,Laptop,4,4800,3400,1400
8458,2023-05-19,Ashley West,West,Webcam,3,240,75,165
8459,2024-06-25,Erik Ibarra,Northeast,Webcam,3,240,75,165
8460,2024-06-15,James Beck,West,Laptop,2,2400,1700,700
8461,2024-07-25,Robert Clark,Midwest,Laptop,3,3600,2550,1050
8462,2023-05-15,Willie Velazquez,Midwest,Keyboard,3,225,60,165
8463,2023-01-11,Daniel Fleming,South,Mouse,4,160,40,120
8464,2023-06-14,Joe Pierce,South,Laptop,2,2400,1700,700
8465,2023-10-23,Kelsey Palmer,West,Keyboard,1,75,20,55
8466,2023-08-14,Randy Harris,Northeast,Laptop,1,1200,850,350
8467,2024-09-13,Mr. Allen Mathis,Northeast,Webcam,5,400,125,275
8468,2023-01-31,Gary Cole,West,Headphones,2,300,120,180
8469,2023-05-28,Kelly Jones,West,Laptop,3,3600,2550,1050
8470,2024-12-04,Andrew Ruiz,West,Webcam,2,160,50,110
8471,2024-10-10,Bradley Meyer,Midwest,Monitor,3,900,540,360
8472,2024-12-21,Samuel Rice,Northeast,Keyboard,1,75,20,55
8473,2024-05-11,Rachel Johnson,West,Keyboard,5,375,100,275
8474,2023-12-28,Christopher Kane,South,Tablet,3,1800,1050,750
8475,2024-02-24,Kristy Evans,West,Monitor,4,1200,720,480
8476,2023-05-09,Ronnie Ho,Northeast,Laptop,4,4800,3400,1400
8477,2024-08-02,Michelle Collins,West,Printer,2,500,240,260
8478,2023-11-16,Sherri Johnson,West,Mouse,5,200,50,150
8479,2023-01-01,Daniel Kelly,South,Monitor,4,1200,720,480
8480,2024-12-05,Lisa Hess,Northeast,Mouse,2,80,20,60
8481,2024-03-11,Stephen Martinez,West,Mouse,4,160,40,120
8482,2024-10-10,Kevin Foster,Midwest,Monitor,3,900,540,360
8483,2024-05-21,Lance Conley,Midwest,Printer,4,1000,480,520
8484,2023-09-18,James Edwards,Midwest,Tablet,5,3000,1750,1250
8485,2023-08-27,Thomas Bradshaw,South,Monitor,3,900,540,360
8486,2023-09-14,Cynthia Webb,Northeast,Tablet,3,1800,1050,750
8487,2023-10-13,James Green,Midwest,Laptop,1,1200,850,350
8488,2023-02-20,Christopher Wagner,Northeast,Printer,1,250,120,130
8489,2023-04-19,Sandra Murray,South,Laptop,2,2400,1700,700
8490,2024-07-30,Dakota Dunn,South,Monitor,4,1200,720,480
8491,2023-11-16,Jennifer Scott,West,Keyboard,2,150,40,110
8492,2023-11-05,Kelly Johnson,Northeast,Tablet,5,3000,1750,1250
8493,2023-01-28,Jennifer Andersen,Northeast,Headphones,2,300,120,180
8494,2023-02-28,Craig Fisher,Midwest,Printer,1,250,120,130
8495,2023-10-24,Benjamin Martinez Jr.,Midwest,Monitor,3,900,540,360
8496,2023-10-08,Allison Benson,West,Mouse,3,120,30,90
8497,2024-11-20,Ellen Snyder,West,Laptop,1,1200,850,350
8498,2024-11-07,Kristen Curtis,Midwest,Mouse,1,40,10,30
8499,2023-11-08,Douglas Norton,Northeast,Printer,1,250,120,130
8500,2024-05-03,John Jones,Midwest,Mouse,4,160,40,120
8501,2024-03-23,Ryan Riley,Midwest,Mouse,3,120,30,90
8502,2023-02-28,Jason Norris,Midwest,Mouse,3,120,30,90
8503,2024-01-08,David Caldwell,Midwest,Laptop,3,3600,2550,1050
8504,2024-11-25,Suzanne White,West,Tablet,3,1800,1050,750
8505,2024-06-04,Mark Hughes,Northeast,Headphones,4,600,240,360
8506,2023-03-28,Kimberly Thomas,West,Laptop,1,1200,850,350
8507,2024-08-14,Robert Barnes,Midwest,Laptop,5,6000,4250,1750
8508,2024-12-23,Kayla Newman,West,Webcam,2,160,50,110
